enrollment_id,resident_id,benefit_type,enrollment_date,activation_date,cancellation_date,monthly_fee
E21334,R06122,pest_control,2024-07-13,2024-07-14,,8
E21335,R06122,renters_insurance,2024-07-02,2024-07-13,,15
E21336,R06123,credit_building,2023-08-11,2023-08-18,,5
E21337,R06123,renters_insurance,2023-07-04,,,15
E21338,R06123,air_filter,2023-07-20,,,12
E21339,R06124,rewards_program,2023-09-14,2023-09-23,,0
E21340,R06124,pest_control,2023-09-12,,,8
E21341,R06124,renters_insurance,2023-09-20,,,15
E21342,R06124,air_filter,2023-09-01,,,12
E21343,R06125,credit_building,2024-02-24,2024-02-24,,5
E21344,R06125,air_filter,2024-02-04,2024-02-07,,12
E21345,R06125,renters_insurance,2024-02-10,,,15
E21346,R06125,rewards_program,2024-04-24,2024-05-07,,0
E21347,R06125,pest_control,2024-02-04,,,8
E21348,R06126,credit_building,2023-07-24,2023-07-24,,5
E21349,R06126,air_filter,2023-08-10,2023-08-11,,12
E21350,R06126,renters_insurance,2023-08-01,,,15
E21351,R06126,pest_control,2023-07-25,2023-07-26,,8
E21352,R06127,pest_control,2024-08-26,2024-09-03,2024-12-14,8
E21353,R06127,air_filter,2024-08-02,,,12
E21354,R06127,rewards_program,2024-08-04,2024-08-10,2025-01-05,0
E21355,R06128,rewards_program,2023-08-12,2023-08-12,,0
E21356,R06128,pest_control,2023-07-19,2023-07-29,,8
E21357,R06128,renters_insurance,2023-08-05,2023-08-05,,15
E21358,R06128,credit_building,2023-07-20,2023-07-23,,5
E21359,R06129,credit_building,2023-10-03,2023-10-12,,5
E21360,R06129,air_filter,2023-07-09,,,12
E21361,R06129,renters_insurance,2023-07-19,2023-07-26,,15
E21362,R06129,pest_control,2023-10-04,2023-10-06,,8
E21363,R06129,rewards_program,2023-07-24,,,0
E21364,R06130,renters_insurance,2023-07-28,,,15
E21365,R06130,credit_building,2023-08-01,,,5
E21366,R06130,air_filter,2023-10-10,2023-10-13,,12
E21367,R06130,pest_control,2023-08-11,2023-08-24,,8
E21368,R06130,rewards_program,2023-08-08,2023-08-21,2023-11-11,0
E21369,R06131,rewards_program,2023-07-30,2023-08-13,,0
E21370,R06131,air_filter,2023-08-02,2023-08-09,,12
E21371,R06131,credit_building,2023-07-04,2023-07-04,,5
E21372,R06131,pest_control,2023-07-24,2023-07-28,,8
E21373,R06132,credit_building,2024-04-14,2024-04-25,,5
E21374,R06132,air_filter,2024-02-06,2024-02-17,2024-07-30,12
E21375,R06132,rewards_program,2024-02-04,2024-02-11,,0
E21376,R06133,pest_control,2023-09-05,2023-09-18,,8
E21377,R06133,credit_building,2023-09-14,2023-09-20,,5
E21378,R06133,rewards_program,2023-08-25,2023-09-01,,0
E21379,R06134,renters_insurance,2023-08-24,2023-09-02,,15
E21380,R06134,air_filter,2023-07-17,2023-07-19,,12
E21381,R06134,rewards_program,2023-07-11,2023-07-15,,0
E21382,R06134,pest_control,2023-09-19,,,8
E21383,R06135,credit_building,2023-08-20,2023-09-03,,5
E21384,R06135,air_filter,2023-08-19,2023-08-31,2023-12-31,12
E21385,R06136,credit_building,2023-08-17,,,5
E21386,R06136,air_filter,2023-07-30,,,12
E21387,R06136,pest_control,2023-08-24,,,8
E21388,R06136,renters_insurance,2023-08-03,2023-08-08,,15
E21389,R06137,renters_insurance,2023-08-07,2023-08-17,,15
E21390,R06137,rewards_program,2023-08-19,2023-08-21,,0
E21391,R06137,air_filter,2023-08-16,,,12
E21392,R06138,credit_building,2024-01-19,2024-01-27,2024-07-06,5
E21393,R06138,renters_insurance,2024-02-04,2024-02-04,,15
E21394,R06138,pest_control,2024-01-28,2024-02-09,,8
E21395,R06139,air_filter,2024-12-01,2024-12-06,,12
E21396,R06139,renters_insurance,2024-10-03,,,15
E21397,R06140,air_filter,2024-01-19,,,12
E21398,R06140,credit_building,2024-02-06,2024-02-17,,5
E21399,R06141,pest_control,2024-02-16,2024-02-22,2024-04-08,8
E21400,R06141,rewards_program,2024-01-29,2024-02-05,,0
E21401,R06141,renters_insurance,2024-02-12,2024-02-20,2024-03-26,15
E21402,R06142,credit_building,2023-08-08,2023-08-15,,5
E21403,R06142,rewards_program,2023-08-21,2023-08-30,,0
E21404,R06142,pest_control,2023-08-05,2023-08-15,2023-12-12,8
E21405,R06143,renters_insurance,2024-08-25,2024-09-01,,15
E21406,R06143,air_filter,2024-08-23,2024-08-26,,12
E21407,R06143,pest_control,2024-08-09,,,8
E21408,R06143,credit_building,2024-08-25,2024-09-01,,5
E21409,R06143,rewards_program,2024-08-09,2024-08-18,,0
E21410,R06144,credit_building,2024-03-30,2024-04-13,,5
E21411,R06144,air_filter,2024-03-31,2024-03-31,,12
E21412,R06144,pest_control,2024-03-07,,,8
E21413,R06145,renters_insurance,2023-08-16,2023-08-30,,15
E21414,R06145,air_filter,2023-08-26,2023-08-31,,12
E21415,R06145,rewards_program,2023-09-02,2023-09-06,,0
E21416,R06145,pest_control,2023-08-07,,,8
E21417,R06145,credit_building,2023-09-30,2023-10-09,2024-02-23,5
E21418,R06146,credit_building,2023-08-19,2023-08-31,,5
E21419,R06146,pest_control,2023-08-19,,,8
E21420,R06146,rewards_program,2023-08-08,2023-08-22,,0
E21421,R06146,air_filter,2023-07-25,2023-07-27,,12
E21422,R06146,renters_insurance,2023-07-20,2023-07-23,,15
E21423,R06147,air_filter,2023-08-08,2023-08-22,,12
E21424,R06147,renters_insurance,2023-07-31,2023-08-10,2023-12-01,15
E21425,R06147,pest_control,2023-07-20,,,8
E21426,R06148,rewards_program,2023-08-05,2023-08-10,,0
E21427,R06148,pest_control,2023-08-17,,,8
E21428,R06148,air_filter,2023-08-21,2023-08-23,,12
E21429,R06148,credit_building,2023-08-26,2023-08-31,2024-01-17,5
E21430,R06149,renters_insurance,2024-07-11,,,15
E21431,R06149,credit_building,2024-07-18,2024-07-31,2024-10-26,5
E21432,R06149,air_filter,2024-07-10,2024-07-10,,12
E21433,R06149,rewards_program,2024-07-20,,,0
E21434,R06149,pest_control,2024-07-23,,,8
E21435,R06150,air_filter,2024-09-28,,,12
E21436,R06150,credit_building,2024-09-27,2024-10-05,,5
E21437,R06150,renters_insurance,2024-10-11,,,15
E21438,R06150,rewards_program,2024-10-09,2024-10-21,,0
E21439,R06150,pest_control,2024-10-15,,,8
E21440,R06151,air_filter,2023-09-03,2023-09-13,,12
E21441,R06151,rewards_program,2023-09-02,2023-09-04,,0
E21442,R06151,renters_insurance,2023-09-01,2023-09-03,,15
E21443,R06152,renters_insurance,2023-08-31,,,15
E21444,R06152,rewards_program,2023-08-23,2023-09-05,2023-11-20,0
E21445,R06153,rewards_program,2023-07-10,,,0
E21446,R06153,credit_building,2023-07-29,2023-08-01,,5
E21447,R06153,air_filter,2023-09-05,2023-09-10,,12
E21448,R06154,credit_building,2024-03-18,2024-03-26,,5
E21449,R06154,air_filter,2024-03-23,2024-03-29,,12
E21450,R06154,rewards_program,2024-04-14,2024-04-14,,0
E21451,R06154,pest_control,2024-03-21,2024-03-30,,8
E21452,R06155,air_filter,2024-08-27,2024-08-31,,12
E21453,R06155,renters_insurance,2024-09-09,2024-09-13,,15
E21454,R06155,pest_control,2024-09-21,2024-09-22,,8
E21455,R06156,rewards_program,2023-11-26,2023-11-28,,0
E21456,R06156,air_filter,2023-11-12,,,12
E21457,R06156,credit_building,2023-11-09,2023-11-13,2024-03-02,5
E21458,R06156,renters_insurance,2023-11-19,,,15
E21459,R06157,rewards_program,2024-04-09,2024-04-18,,0
E21460,R06157,renters_insurance,2024-04-24,2024-05-02,,15
E21461,R06158,pest_control,2024-07-14,,,8
E21462,R06158,credit_building,2024-08-12,2024-08-21,,5
E21463,R06158,rewards_program,2024-07-09,2024-07-17,,0
E21464,R06159,rewards_program,2023-08-22,2023-09-02,,0
E21465,R06159,renters_insurance,2023-11-05,2023-11-16,,15
E21466,R06159,air_filter,2023-09-04,2023-09-06,,12
E21467,R06159,credit_building,2023-09-04,2023-09-04,,5
E21468,R06160,renters_insurance,2023-08-02,2023-08-02,,15
E21469,R06160,air_filter,2023-10-08,2023-10-17,2024-03-27,12
E21470,R06160,pest_control,2023-08-17,2023-08-18,,8
E21471,R06161,renters_insurance,2024-05-17,2024-05-18,,15
E21472,R06161,air_filter,2024-05-03,2024-05-13,,12
E21473,R06161,rewards_program,2024-05-04,2024-05-12,,0
E21474,R06161,credit_building,2024-05-10,2024-05-20,2024-09-16,5
E21475,R06161,pest_control,2024-05-16,2024-05-19,,8
E21476,R06162,pest_control,2023-08-18,2023-08-30,,8
E21477,R06162,credit_building,2023-08-15,2023-08-26,,5
E21478,R06162,air_filter,2023-08-09,2023-08-20,,12
E21479,R06163,pest_control,2023-11-11,2023-11-16,,8
E21480,R06163,credit_building,2023-08-21,2023-08-25,,5
E21481,R06163,air_filter,2023-08-17,2023-08-20,,12
E21482,R06163,rewards_program,2023-09-02,,,0
E21483,R06164,credit_building,2024-06-29,2024-07-01,,5
E21484,R06164,rewards_program,2024-06-25,2024-07-08,,0
E21485,R06164,renters_insurance,2024-06-13,2024-06-17,,15
E21486,R06165,credit_building,2023-11-01,2023-11-03,,5
E21487,R06165,air_filter,2023-08-12,2023-08-24,,12
E21488,R06165,rewards_program,2023-08-19,2023-08-24,,0
E21489,R06166,pest_control,2024-03-02,2024-03-15,,8
E21490,R06166,renters_insurance,2024-03-11,2024-03-23,,15
E21491,R06166,air_filter,2024-03-09,2024-03-14,,12
E21492,R06166,rewards_program,2024-02-27,2024-02-27,,0
E21493,R06166,credit_building,2024-05-05,2024-05-19,,5
E21494,R06167,air_filter,2023-09-11,2023-09-25,,12
E21495,R06167,renters_insurance,2023-09-02,,,15
E21496,R06167,rewards_program,2023-09-11,2023-09-18,,0
E21497,R06168,rewards_program,2024-01-17,2024-01-24,,0
E21498,R06168,renters_insurance,2024-02-04,2024-02-16,2024-05-02,15
E21499,R06168,pest_control,2024-01-17,,,8
E21500,R06168,air_filter,2024-03-31,2024-03-31,,12
E21501,R06168,credit_building,2024-01-13,2024-01-18,,5
E21502,R06169,pest_control,2023-08-10,,,8
E21503,R06169,renters_insurance,2023-07-30,,,15
E21504,R06169,rewards_program,2023-08-12,2023-08-21,,0
E21505,R06169,credit_building,2023-08-13,2023-08-26,2023-09-26,5
E21506,R06169,air_filter,2023-08-21,,,12
E21507,R06170,credit_building,2023-08-18,2023-08-24,,5
E21508,R06170,pest_control,2023-08-09,2023-08-17,,8
E21509,R06171,pest_control,2024-09-30,2024-10-14,,8
E21510,R06171,credit_building,2024-10-04,2024-10-16,,5
E21511,R06171,renters_insurance,2024-09-13,2024-09-18,,15
E21512,R06171,rewards_program,2024-09-23,2024-09-29,2024-11-22,0
E21513,R06171,air_filter,2024-10-08,2024-10-21,,12
E21514,R06172,air_filter,2024-04-23,,,12
E21515,R06172,credit_building,2024-03-29,2024-04-02,,5
E21516,R06172,rewards_program,2024-04-03,,,0
E21517,R06173,air_filter,2024-08-13,2024-08-13,,12
E21518,R06173,credit_building,2024-08-17,,,5
E21519,R06173,renters_insurance,2024-07-28,2024-08-03,,15
E21520,R06173,pest_control,2024-08-07,,,8
E21521,R06174,pest_control,2023-08-04,2023-08-13,,8
E21522,R06174,credit_building,2023-09-15,2023-09-20,,5
E21523,R06174,air_filter,2023-08-03,2023-08-06,,12
E21524,R06174,renters_insurance,2023-09-27,2023-09-27,,15
E21525,R06175,air_filter,2023-07-31,2023-08-01,,12
E21526,R06175,credit_building,2023-07-30,2023-08-11,,5
E21527,R06175,pest_control,2023-07-23,2023-08-03,,8
E21528,R06175,rewards_program,2023-07-17,2023-07-23,,0
E21529,R06176,credit_building,2024-09-09,2024-09-20,,5
E21530,R06176,air_filter,2024-09-09,2024-09-23,,12
E21531,R06176,pest_control,2024-10-26,,,8
E21532,R06176,renters_insurance,2024-08-21,2024-08-23,,15
E21533,R06176,rewards_program,2024-08-14,,,0
E21534,R06177,pest_control,2024-11-18,2024-11-18,,8
E21535,R06177,renters_insurance,2024-09-12,,,15
E21536,R06177,air_filter,2024-09-30,,,12
E21537,R06178,credit_building,2023-07-28,2023-08-08,,5
E21538,R06178,pest_control,2023-08-15,2023-08-25,,8
E21539,R06178,renters_insurance,2023-08-11,2023-08-21,2023-12-12,15
E21540,R06178,air_filter,2023-08-08,2023-08-09,2023-10-31,12
E21541,R06179,rewards_program,2023-09-28,,,0
E21542,R06179,pest_control,2023-09-02,2023-09-14,,8
E21543,R06179,renters_insurance,2023-07-30,2023-08-07,,15
E21544,R06179,credit_building,2023-08-20,2023-08-25,,5
E21545,R06179,air_filter,2023-09-30,2023-10-06,,12
E21546,R06180,rewards_program,2024-10-02,,,0
E21547,R06180,credit_building,2024-09-22,2024-09-22,,5
E21548,R06180,pest_control,2024-09-13,2024-09-23,,8
E21549,R06181,air_filter,2024-06-15,2024-06-17,,12
E21550,R06181,renters_insurance,2024-06-15,2024-06-28,,15
E21551,R06181,rewards_program,2024-09-01,2024-09-01,,0
E21552,R06182,credit_building,2023-08-31,2023-09-12,,5
E21553,R06182,air_filter,2023-08-18,2023-08-24,,12
E21554,R06182,rewards_program,2023-08-21,2023-08-29,,0
E21555,R06182,pest_control,2023-08-10,,,8
E21556,R06182,renters_insurance,2023-11-04,,,15
E21557,R06183,pest_control,2023-10-27,2023-11-04,,8
E21558,R06183,credit_building,2023-08-13,,,5
E21559,R06183,rewards_program,2023-08-29,2023-09-07,,0
E21560,R06183,air_filter,2023-08-23,2023-08-23,,12
E21561,R06184,credit_building,2023-09-15,2023-09-29,,5
E21562,R06184,renters_insurance,2023-09-11,2023-09-17,,15
E21563,R06184,pest_control,2023-08-17,2023-08-28,,8
E21564,R06184,rewards_program,2023-10-11,2023-10-24,,0
E21565,R06185,rewards_program,2023-10-06,,,0
E21566,R06185,pest_control,2023-10-13,,,8
E21567,R06186,credit_building,2023-07-12,2023-07-24,2023-12-04,5
E21568,R06186,rewards_program,2023-07-16,2023-07-30,,0
E21569,R06186,pest_control,2023-07-21,,,8
E21570,R06187,air_filter,2024-09-28,,,12
E21571,R06187,credit_building,2024-09-30,2024-10-09,2025-01-21,5
E21572,R06187,rewards_program,2024-09-28,2024-10-03,,0
E21573,R06187,pest_control,2024-12-03,,,8
E21574,R06187,renters_insurance,2024-10-31,2024-11-04,,15
E21575,R06188,air_filter,2023-08-31,2023-09-08,,12
E21576,R06188,rewards_program,2023-09-16,,,0
E21577,R06188,credit_building,2023-08-14,2023-08-24,,5
E21578,R06189,renters_insurance,2024-07-31,2024-08-02,,15
E21579,R06189,rewards_program,2024-07-21,2024-08-02,,0
E21580,R06189,credit_building,2024-07-14,2024-07-26,,5
E21581,R06189,pest_control,2024-07-06,2024-07-11,,8
E21582,R06190,renters_insurance,2023-08-15,2023-08-15,,15
E21583,R06190,pest_control,2023-09-09,2023-09-12,,8
E21584,R06191,credit_building,2023-08-07,2023-08-20,,5
E21585,R06191,renters_insurance,2023-08-14,2023-08-24,,15
E21586,R06191,pest_control,2023-08-16,,,8
E21587,R06191,air_filter,2023-08-21,2023-09-01,,12
E21588,R06191,rewards_program,2023-08-12,2023-08-16,,0
E21589,R06192,credit_building,2023-07-22,2023-07-23,2024-01-07,5
E21590,R06192,rewards_program,2023-07-29,2023-08-10,,0
E21591,R06192,pest_control,2023-08-02,2023-08-16,,8
E21592,R06193,air_filter,2023-08-25,2023-09-01,,12
E21593,R06193,pest_control,2023-09-06,2023-09-15,,8
E21594,R06193,renters_insurance,2023-08-28,2023-09-02,,15
E21595,R06193,credit_building,2023-08-30,2023-08-31,,5
E21596,R06194,renters_insurance,2024-01-21,,,15
E21597,R06194,air_filter,2024-03-02,,,12
E21598,R06194,pest_control,2024-02-07,2024-02-15,,8
E21599,R06195,renters_insurance,2023-08-13,2023-08-18,,15
E21600,R06195,air_filter,2023-08-13,2023-08-24,,12
E21601,R06196,credit_building,2023-08-06,2023-08-12,,5
E21602,R06196,pest_control,2023-08-01,,,8
E21603,R06196,air_filter,2023-08-04,2023-08-10,,12
E21604,R06196,renters_insurance,2023-08-11,2023-08-12,,15
E21605,R06196,rewards_program,2023-09-01,,,0
E21606,R06197,credit_building,2023-09-20,2023-09-23,,5
E21607,R06197,pest_control,2023-09-10,,,8
E21608,R06197,rewards_program,2023-11-05,2023-11-15,,0
E21609,R06197,air_filter,2023-09-19,2023-09-21,,12
E21610,R06198,renters_insurance,2024-07-30,2024-08-01,,15
E21611,R06198,pest_control,2024-07-25,,,8
E21612,R06198,air_filter,2024-07-15,2024-07-24,,12
E21613,R06199,renters_insurance,2023-08-20,2023-09-03,,15
E21614,R06199,air_filter,2023-08-20,2023-08-28,,12
E21615,R06200,pest_control,2024-04-06,2024-04-09,,8
E21616,R06200,renters_insurance,2024-05-09,2024-05-14,,15
E21617,R06200,air_filter,2024-04-05,2024-04-05,,12
E21618,R06200,rewards_program,2024-04-10,2024-04-10,,0
E21619,R06201,rewards_program,2023-12-27,2024-01-05,,0
E21620,R06201,renters_insurance,2023-10-11,,,15
E21621,R06201,pest_control,2024-01-02,2024-01-12,,8
E21622,R06202,renters_insurance,2024-06-01,2024-06-02,,15
E21623,R06202,credit_building,2024-04-07,2024-04-20,,5
E21624,R06203,air_filter,2023-08-03,,,12
E21625,R06203,pest_control,2023-07-20,,,8
E21626,R06203,rewards_program,2023-08-03,2023-08-13,,0
E21627,R06203,renters_insurance,2023-08-17,,,15
E21628,R06204,pest_control,2023-09-23,2023-10-03,,8
E21629,R06204,air_filter,2023-09-29,2023-10-12,,12
E21630,R06204,rewards_program,2023-07-31,,,0
E21631,R06204,renters_insurance,2023-08-06,2023-08-16,,15
E21632,R06205,rewards_program,2024-07-17,2024-07-23,,0
E21633,R06205,pest_control,2024-09-12,2024-09-26,2025-01-20,8
E21634,R06205,credit_building,2024-07-31,2024-08-02,,5
E21635,R06205,renters_insurance,2024-07-24,2024-07-26,,15
E21636,R06206,renters_insurance,2024-04-24,2024-04-30,,15
E21637,R06206,air_filter,2024-07-08,2024-07-19,,12
E21638,R06207,credit_building,2023-09-13,2023-09-18,,5
E21639,R06207,pest_control,2023-10-09,2023-10-18,,8
E21640,R06207,rewards_program,2023-11-15,2023-11-17,2024-04-12,0
E21641,R06207,air_filter,2023-09-17,,,12
E21642,R06208,renters_insurance,2023-07-29,2023-08-03,,15
E21643,R06208,credit_building,2023-07-24,,,5
E21644,R06208,rewards_program,2023-08-27,,,0
E21645,R06208,pest_control,2023-08-03,2023-08-15,,8
E21646,R06209,pest_control,2023-07-23,2023-08-03,,8
E21647,R06209,credit_building,2023-07-25,2023-07-28,,5
E21648,R06209,rewards_program,2023-07-28,2023-08-08,,0
E21649,R06209,renters_insurance,2023-08-05,2023-08-10,2024-02-01,15
E21650,R06210,credit_building,2024-06-16,2024-06-27,,5
E21651,R06210,renters_insurance,2024-06-18,2024-06-29,2024-08-11,15
E21652,R06210,rewards_program,2024-06-19,2024-06-19,,0
E21653,R06210,pest_control,2024-06-07,,,8
E21654,R06211,pest_control,2024-05-08,2024-05-09,,8
E21655,R06211,air_filter,2024-05-30,,,12
E21656,R06211,credit_building,2024-05-16,2024-05-23,,5
E21657,R06211,rewards_program,2024-05-07,2024-05-08,,0
E21658,R06212,renters_insurance,2023-09-11,2023-09-24,,15
E21659,R06212,rewards_program,2023-11-09,2023-11-22,2024-03-13,0
E21660,R06212,pest_control,2023-08-22,2023-09-04,,8
E21661,R06213,air_filter,2023-09-13,,,12
E21662,R06213,pest_control,2023-08-25,2023-09-01,,8
E21663,R06213,credit_building,2023-09-06,2023-09-17,2024-02-04,5
E21664,R06214,renters_insurance,2023-08-09,2023-08-16,,15
E21665,R06214,air_filter,2023-07-29,2023-08-01,,12
E21666,R06215,rewards_program,2023-08-16,2023-08-22,,0
E21667,R06215,credit_building,2023-08-14,,,5
E21668,R06215,pest_control,2023-08-10,2023-08-24,,8
E21669,R06216,pest_control,2024-02-22,,,8
E21670,R06216,credit_building,2024-02-02,2024-02-15,,5
E21671,R06217,credit_building,2024-02-20,2024-02-27,,5
E21672,R06217,renters_insurance,2024-02-11,2024-02-25,2024-07-23,15
E21673,R06218,credit_building,2023-08-10,2023-08-10,,5
E21674,R06218,pest_control,2023-08-28,2023-08-30,,8
E21675,R06218,renters_insurance,2023-07-18,2023-07-25,,15
E21676,R06218,air_filter,2023-09-04,,,12
E21677,R06219,pest_control,2024-10-18,2024-10-24,,8
E21678,R06219,renters_insurance,2024-10-31,2024-11-13,,15
E21679,R06219,credit_building,2024-12-26,2025-01-02,,5
E21680,R06219,rewards_program,2024-10-16,2024-10-30,,0
E21681,R06220,air_filter,2023-10-30,,,12
E21682,R06220,pest_control,2023-11-05,,,8
E21683,R06220,renters_insurance,2023-10-16,2023-10-28,,15
E21684,R06220,rewards_program,2023-11-06,2023-11-17,2023-12-27,0
E21685,R06220,credit_building,2023-10-25,2023-11-01,,5
E21686,R06221,rewards_program,2023-09-01,2023-09-12,,0
E21687,R06221,pest_control,2023-08-13,2023-08-17,,8
E21688,R06221,renters_insurance,2023-08-25,2023-09-07,,15
E21689,R06221,credit_building,2023-09-10,2023-09-19,,5
E21690,R06221,air_filter,2023-08-14,2023-08-21,,12
E21691,R06222,rewards_program,2023-08-26,2023-09-09,,0
E21692,R06222,credit_building,2023-08-09,,,5
E21693,R06222,pest_control,2023-09-18,,,8
E21694,R06223,rewards_program,2024-10-08,2024-10-22,,0
E21695,R06223,pest_control,2024-10-08,2024-10-14,,8
E21696,R06224,renters_insurance,2023-09-14,2023-09-15,,15
E21697,R06224,rewards_program,2023-08-26,2023-09-08,,0
E21698,R06224,credit_building,2023-09-17,2023-09-28,,5
E21699,R06224,air_filter,2023-09-17,2023-09-26,2023-10-30,12
E21700,R06224,pest_control,2023-08-21,2023-09-03,,8
E21701,R06225,credit_building,2024-05-21,2024-05-21,,5
E21702,R06225,rewards_program,2024-05-27,2024-06-07,,0
E21703,R06225,pest_control,2024-06-08,2024-06-13,,8
E21704,R06226,rewards_program,2024-05-14,2024-05-15,,0
E21705,R06226,pest_control,2024-08-01,,,8
E21706,R06226,air_filter,2024-05-15,2024-05-15,,12
E21707,R06227,pest_control,2024-09-04,2024-09-09,2024-12-24,8
E21708,R06227,air_filter,2024-08-11,2024-08-15,,12
E21709,R06227,renters_insurance,2024-08-10,,,15
E21710,R06228,renters_insurance,2023-10-16,2023-10-23,,15
E21711,R06228,pest_control,2023-10-07,,,8
E21712,R06228,credit_building,2023-10-16,2023-10-19,,5
E21713,R06228,rewards_program,2023-10-17,2023-10-30,,0
E21714,R06228,air_filter,2023-10-09,2023-10-23,,12
E21715,R06229,air_filter,2024-08-13,2024-08-22,,12
E21716,R06229,renters_insurance,2024-07-04,2024-07-16,,15
E21717,R06229,credit_building,2024-06-18,2024-06-29,,5
E21718,R06229,pest_control,2024-07-11,,,8
E21719,R06230,pest_control,2024-03-31,,,8
E21720,R06230,renters_insurance,2024-04-20,,,15
E21721,R06230,rewards_program,2024-04-01,2024-04-01,,0
E21722,R06231,air_filter,2024-01-25,2024-01-28,,12
E21723,R06231,renters_insurance,2024-01-05,2024-01-16,,15
E21724,R06231,pest_control,2023-12-31,2024-01-06,2024-05-19,8
E21725,R06232,air_filter,2024-10-02,,,12
E21726,R06232,pest_control,2024-09-20,2024-10-01,2024-12-29,8
E21727,R06232,rewards_program,2024-10-04,2024-10-15,2025-02-01,0
E21728,R06233,pest_control,2023-10-07,2023-10-21,,8
E21729,R06233,renters_insurance,2023-10-16,2023-10-23,,15
E21730,R06233,credit_building,2023-10-08,2023-10-17,2024-03-21,5
E21731,R06233,rewards_program,2023-12-06,,,0
E21732,R06234,renters_insurance,2024-10-30,2024-11-04,,15
E21733,R06234,rewards_program,2024-12-12,,,0
E21734,R06234,credit_building,2024-11-02,2024-11-02,,5
E21735,R06235,renters_insurance,2023-10-03,2023-10-03,,15
E21736,R06235,air_filter,2023-09-10,2023-09-16,,12
E21737,R06235,pest_control,2023-10-02,,,8
E21738,R06235,rewards_program,2023-09-23,,,0
E21739,R06236,renters_insurance,2023-11-08,2023-11-22,,15
E21740,R06236,air_filter,2023-11-07,,,12
E21741,R06236,rewards_program,2023-10-29,2023-11-10,,0
E21742,R06237,rewards_program,2023-09-09,2023-09-11,,0
E21743,R06237,pest_control,2023-09-12,2023-09-21,,8
E21744,R06238,rewards_program,2023-10-07,2023-10-21,,0
E21745,R06238,credit_building,2023-10-02,2023-10-16,2023-12-08,5
E21746,R06238,air_filter,2023-10-01,2023-10-01,,12
E21747,R06239,rewards_program,2024-05-22,,,0
E21748,R06239,pest_control,2024-06-07,,,8
E21749,R06239,air_filter,2024-05-20,2024-06-03,2024-07-15,12
E21750,R06240,rewards_program,2024-03-26,2024-04-02,,0
E21751,R06240,renters_insurance,2024-04-23,,,15
E21752,R06241,credit_building,2023-10-09,2023-10-19,,5
E21753,R06241,rewards_program,2023-11-03,2023-11-15,,0
E21754,R06241,renters_insurance,2023-10-16,2023-10-20,,15
E21755,R06241,air_filter,2023-10-01,2023-10-04,,12
E21756,R06242,renters_insurance,2023-09-11,2023-09-22,,15
E21757,R06242,rewards_program,2023-09-18,2023-09-30,,0
E21758,R06242,pest_control,2023-08-31,2023-08-31,,8
E21759,R06243,rewards_program,2023-08-19,2023-08-29,,0
E21760,R06243,credit_building,2023-08-20,2023-09-02,,5
E21761,R06243,air_filter,2023-08-31,2023-09-05,2023-11-11,12
E21762,R06243,pest_control,2023-08-13,,,8
E21763,R06243,renters_insurance,2023-08-31,2023-09-12,2023-11-26,15
E21764,R06244,rewards_program,2023-09-15,2023-09-28,,0
E21765,R06244,credit_building,2023-12-03,2023-12-03,,5
E21766,R06244,renters_insurance,2023-10-03,2023-10-07,,15
E21767,R06245,pest_control,2024-05-05,,,8
E21768,R06245,rewards_program,2024-04-26,2024-05-01,,0
E21769,R06245,credit_building,2024-04-25,2024-05-05,,5
E21770,R06246,rewards_program,2024-08-14,2024-08-20,,0
E21771,R06246,air_filter,2024-08-25,,,12
E21772,R06246,renters_insurance,2024-08-15,2024-08-18,,15
E21773,R06246,credit_building,2024-08-10,2024-08-18,,5
E21774,R06247,credit_building,2023-08-28,2023-08-29,,5
E21775,R06247,air_filter,2023-09-07,2023-09-18,,12
E21776,R06247,rewards_program,2023-08-13,2023-08-25,,0
E21777,R06247,pest_control,2023-10-28,,,8
E21778,R06248,pest_control,2024-07-11,,,8
E21779,R06248,air_filter,2024-07-07,,,12
E21780,R06248,renters_insurance,2024-06-25,2024-07-01,,15
E21781,R06248,rewards_program,2024-07-12,2024-07-18,,0
E21782,R06249,pest_control,2023-10-02,2023-10-16,,8
E21783,R06249,rewards_program,2023-10-14,2023-10-22,,0
E21784,R06249,credit_building,2023-09-28,2023-10-06,,5
E21785,R06249,renters_insurance,2023-10-02,2023-10-02,,15
E21786,R06249,air_filter,2023-09-27,2023-09-29,,12
E21787,R06250,credit_building,2023-09-07,,,5
E21788,R06250,air_filter,2023-09-15,2023-09-19,,12
E21789,R06251,air_filter,2023-09-18,2023-09-30,2024-02-21,12
E21790,R06251,pest_control,2023-08-31,2023-08-31,2023-11-02,8
E21791,R06252,pest_control,2023-08-30,2023-09-13,,8
E21792,R06252,rewards_program,2023-08-08,2023-08-17,,0
E21793,R06252,credit_building,2023-08-06,2023-08-20,,5
E21794,R06253,rewards_program,2024-07-09,2024-07-19,,0
E21795,R06253,air_filter,2024-08-27,2024-08-27,,12
E21796,R06253,pest_control,2024-07-14,,,8
E21797,R06254,renters_insurance,2023-11-05,2023-11-15,,15
E21798,R06254,rewards_program,2023-10-26,,,0
E21799,R06254,credit_building,2023-09-20,2023-09-22,,5
E21800,R06255,rewards_program,2023-11-11,2023-11-20,,0
E21801,R06255,pest_control,2023-10-29,,,8
E21802,R06255,air_filter,2023-12-15,2023-12-18,,12
